"AnonID","State","Completed","Time.taken","Grade.100.00","Q1..5.00","Q2..5.00","Q3..5.00","Q4..5.00","Q5..5.00","Q6..5.00","Q7..5.00","Q8..5.00","Q9..5.00","Q10..5.00","Q11..5.00","Q12..5.00","Q13..5.00","Q14..5.00","Q15..5.00","Q16..5.00","Q17..5.00","Q18..5.00","Q19..5.00","Q20..5.00"
"Sfd9768ac","Finished","21 August 2021  4:29 PM","1 hour 29 mins",49.38,"5.00","5.00","5.00","5.00","-","-","0.00","5.00","2.50","1.88","5.00","0.00","0.00","-","0.00","5.00","5.00","5.00","-","0.00"
"S77869f19","Finished","21 August 2021  5:01 PM","1 hour 30 mins",87.13,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","3.13","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S51e8293c","Finished","21 August 2021  5:03 PM","1 hour 3 mins",89.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","2.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00"
"S134a9359","Finished","21 August 2021  5:42 PM","59 mins 6 secs",81.88,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","2.50","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S9a7bc793","Finished","21 August 2021  7:09 PM","1 hour 16 mins",88.88,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S0af8c63d","Finished","21 August 2021  7:31 PM","1 hour 3 mins",65,"5.00","0.00","5.00","0.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","0.00","0.00"
"S4d3327a6","Finished","21 August 2021  9:13 PM","1 hour 26 mins",91.38,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S2c5d2bf2","Finished","21 August 2021  10:08 PM","55 mins 12 secs",96.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sab39ac1a","Finished","21 August 2021  11:19 PM","1 hour 29 mins",78.25,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","2.50","3.75","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S74d2b615","Finished","22 August 2021  4:10 AM","1 hour 6 mins",92.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S1b010ef7","Finished","22 August 2021  6:58 AM","1 hour 6 mins",68.25,"0.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","1.25","2.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S2ef98054","Finished","22 August 2021  9:37 AM","46 mins 52 secs",94,"5.00","5.00","2.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S605623c6","Finished","22 August 2021  11:10 AM","1 hour 30 mins",89.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sc37636b1","Finished","22 August 2021  11:37 AM","1 hour 2 mins",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7bfccca5","Finished","22 August 2021  11:54 AM","1 hour 17 mins",82.13,"5.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.13","5.00","4.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Scbcb5760","Finished","22 August 2021  1:15 PM","1 hour 15 mins",73.75,"5.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S25fabe81","Finished","22 August 2021  1:24 PM","1 hour 18 mins",88.13,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Sd30bbb07","Finished","22 August 2021  12:46 PM","37 mins 41 secs",95,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S95fbb446","Finished","22 August 2021  1:28 PM","1 hour 17 mins",81.5,"5.00","5.00","4.00","5.00","-","0.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S2405d91a","Finished","22 August 2021  2:56 PM","1 hour 29 mins",61.63,"0.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","0.63","2.00","5.00","2.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S719b39a0","Finished","22 August 2021  3:02 PM","1 hour 21 mins",65.75,"5.00","0.00","5.00","5.00","5.00","5.00","0.00","0.00","2.50","1.25","2.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S492b2d6e","Finished","22 August 2021  2:49 PM","1 hour 7 mins",85.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.25","2.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sf1a7ca35","Finished","22 August 2021  3:24 PM","1 hour 16 mins",90.13,"5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S0bdd73ee","Finished","22 August 2021  3:37 PM","1 hour 29 mins",80.75,"5.00","5.00","5.00","5.00","5.00","0.00","-","5.00","5.00","3.75","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S233732d4","Finished","22 August 2021  3:44 PM","1 hour 24 mins",82.5,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S3b22c2ab","Finished","22 August 2021  4:15 PM","1 hour 30 mins",79,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","5.00","-","-","5.00"
"Sfd68e286","Finished","22 August 2021  5:41 PM","1 hour 26 mins",77,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","2.50","2.50","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sf2f98511","Finished","22 August 2021  5:56 PM","1 hour 24 mins",83.25,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S92e5e36f","Finished","22 August 2021  5:55 PM","1 hour 10 mins",71.38,"5.00","5.00","5.00","0.00","2.00","5.00","0.00","5.00","2.50","1.88","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S7eb8ab46","Finished","22 August 2021  7:15 PM","1 hour 27 mins",76.13,"5.00","5.00","3.00","5.00","5.00","5.00","5.00","5.00","2.50","0.63","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","-","0.00"
"S0bf40de9","Finished","22 August 2021  7:24 PM","1 hour 30 mins",66.75,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","1.00","2.50","5.00","5.00","5.00","0.00","0.00"
"S8827fe2e","Finished","22 August 2021  7:34 PM","37 mins 55 secs",48.25,"5.00","0.00","5.00","0.00","-","5.00","-","5.00","2.50","1.25","5.00","0.00","2.00","0.00","2.50","5.00","5.00","5.00","0.00","0.00"
"Sc9f9b8db","Finished","22 August 2021  8:48 PM","1 hour 15 mins",84.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S55946351","Finished","22 August 2021  9:04 PM","1 hour 27 mins",57.63,"5.00","5.00","0.00","5.00","-","-","-","0.00","5.00","0.63","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","-"
"Sd8400c9f","Finished","22 August 2021  9:18 PM","1 hour 19 mins",91.63,"5.00","5.00","4.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00"
"Sfc9ea17a","Finished","23 August 2021  8:06 AM","1 hour 10 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S937d1892","Finished","23 August 2021  8:59 AM","51 mins 34 secs",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S92d97edd","Finished","23 August 2021  9:40 AM","1 hour 29 mins",46,"0.00","5.00","2.00","0.00","5.00","0.00","0.00","5.00","5.00","0.00","2.00","-","2.00","-","-","5.00","5.00","5.00","5.00","0.00"
"S3eedb9ea","Finished","23 August 2021  10:05 AM","1 hour",70.5,"5.00","0.00","5.00","5.00","2.00","-","5.00","5.00","5.00","3.75","4.00","0.00","5.00","2.00","3.75","5.00","5.00","5.00","0.00","5.00"
"Sf911aae9","Finished","23 August 2021  11:40 AM","1 hour",74.5,"5.00","5.00","2.00","5.00","0.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S8cfb1b63","Finished","23 August 2021  1:24 PM","1 hour 29 mins",60.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","1.25","5.00","0.00","0.00","2.00","2.50","5.00","5.00","5.00","0.00","0.00"
"S66121870","Finished","23 August 2021  2:00 PM","1 hour 19 mins",80.88,"0.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa9c29b07","Finished","23 August 2021  3:25 PM","1 hour 28 mins",95.13,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Se97f88fb","Finished","23 August 2021  4:24 PM","1 hour 25 mins",95.75,"5.00","5.00","4.00","5.00","3.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa4a958bc","Finished","23 August 2021  4:08 PM","54 mins 41 secs",97,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S2b126e28","Finished","23 August 2021  5:40 PM","1 hour 26 mins",92,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sb0719280","Finished","23 August 2021  5:43 PM","1 hour 28 mins",72.25,"5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","4.00","5.00","2.00","5.00","0.00","5.00","0.00","5.00","0.00"
"S87628440","Finished","23 August 2021  5:10 PM","41 mins 12 secs",82,"5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","0.00","5.00"
"S617f153a","Finished","23 August 2021  5:52 PM","59 mins 16 secs",78.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","2.50","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S1a854b8b","Finished","23 August 2021  7:26 PM","1 hour 25 mins",92.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S9d3c9c09","Finished","23 August 2021  7:33 PM","1 hour 26 mins",87.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00"
"S03d71d04","Finished","23 August 2021  7:46 PM","1 hour 27 mins",77.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S3eb77561","Finished","23 August 2021  8:21 PM","1 hour 30 mins",57.75,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","-","1.25","-","5.00","3.00","1.00","2.50","5.00","5.00","5.00","0.00","0.00"
"S774c0ac0","Finished","23 August 2021  11:11 PM","58 mins 4 secs",92.5,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S2d40cfa2","Finished","24 August 2021  8:26 AM","1 hour 24 mins",97.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S19a0de00","Finished","24 August 2021  9:14 AM","1 hour 29 mins",85.25,"5.00","5.00","3.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S745975c2","Finished","24 August 2021  10:46 AM","56 mins 37 secs",92,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb85350a5","Finished","24 August 2021  11:00 AM","57 mins 11 secs",78.5,"5.00","0.00","5.00","0.00","0.00","5.00","5.00","5.00","2.50","5.00","2.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb09bcfe9","Finished","24 August 2021  1:55 PM","1 hour 17 mins",95.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb5553452","Finished","24 August 2021  2:16 PM","1 hour 27 mins",52,"2.50","5.00","5.00","5.00","0.00","0.00","0.00","5.00","0.00","0.00","5.00","0.00","2.00","5.00","2.50","5.00","5.00","0.00","5.00","0.00"
"S84160054","Finished","24 August 2021  2:17 PM","1 hour 27 mins",60,"5.00","0.00","5.00","5.00","2.00","0.00","0.00","5.00","5.00","-","2.00","4.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S6ca64968","Finished","24 August 2021  3:33 PM","1 hour 30 mins",49.5,"0.00","5.00","5.00","5.00","-","-","5.00","5.00","2.50","-","2.00","5.00","-","-","0.00","5.00","5.00","5.00","-","-"
"Sfca2ae18","Finished","24 August 2021  3:29 PM","1 hour 21 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sdf912bb2","Finished","24 August 2021  3:45 PM","1 hour 24 mins",65.88,"5.00","0.00","2.00","5.00","-","5.00","0.00","5.00","0.00","1.88","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S69bb700a","Finished","24 August 2021  5:06 PM","1 hour 19 mins",47.5,"2.50","0.00","5.00","0.00","0.00","0.00","0.00","5.00","5.00","0.00","0.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S9bbdcbac","Finished","24 August 2021  6:29 PM","1 hour 27 mins",71,"5.00","5.00","5.00","5.00","-","2.50","-","0.00","5.00","-","5.00","5.00","5.00","1.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S5efe7830","Finished","24 August 2021  6:40 PM","1 hour 23 mins",81.38,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sa4f120e1","Finished","24 August 2021  6:50 PM","1 hour 30 mins",91.88,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","1.88","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S1b7a2c10","Finished","24 August 2021  9:05 PM","1 hour 4 mins",28,"5.00","0.00","2.00","0.00","-","-","-","5.00","5.00","-","1.00","-","0.00","-","-","5.00","5.00","-","-","-"
"S8e122841","Finished","24 August 2021  9:31 PM","1 hour 29 mins",98,"5.00","5.00","3.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S417af88d","Finished","24 August 2021  10:04 PM","1 hour 30 mins",93.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S52aa9a0c","Finished","25 August 2021  1:31 AM","1 hour 19 mins",83.13,"0.00","5.00","5.00","5.00","-","2.50","5.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S904c192e","Finished","25 August 2021  2:11 AM","1 hour 23 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S91703873","Finished","25 August 2021  3:21 AM","48 mins 49 secs",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S12568ea0","Finished","25 August 2021  4:52 AM","1 hour 30 mins",73.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","1.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","-"
"S8ca7a03f","Finished","25 August 2021  9:50 AM","1 hour 21 mins",66.88,"0.00","5.00","5.00","5.00","-","0.00","5.00","5.00","5.00","1.88","5.00","5.00","0.00","-","5.00","5.00","5.00","5.00","5.00","0.00"
"S70c3d673","Finished","25 August 2021  11:05 AM","1 hour 4 mins",70.5,"0.00","0.00","3.00","5.00","-","5.00","0.00","5.00","2.50","2.50","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S993a3ab0","Finished","25 August 2021  2:19 PM","1 hour 30 mins",29,"5.00","0.00","1.00","-","-","0.00","0.00","5.00","2.50","1.25","5.00","4.00","2.00","2.00","1.25","-","-","-","-","-"
"S1515bc41","Finished","25 August 2021  2:53 PM","1 hour 29 mins",86.5,"5.00","5.00","4.00","5.00","0.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S93ab33ca","Finished","25 August 2021  2:53 PM","1 hour 22 mins",58.75,"5.00","5.00","3.00","5.00","2.00","5.00","0.00","5.00","5.00","3.75","-","5.00","0.00","5.00","0.00","5.00","0.00","5.00","-","0.00"
"S3f5661fe","Finished","25 August 2021  3:09 PM","1 hour 22 mins",66.5,"5.00","0.00","5.00","0.00","2.00","5.00","0.00","5.00","5.00","2.50","-","0.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa10be119","Finished","25 August 2021  3:17 PM","1 hour 30 mins",8,"5.00","0.00","3.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"S80fec3a1","Finished","25 August 2021  3:19 PM","1 hour 20 mins",90,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf9d68638","Finished","25 August 2021  3:47 PM","1 hour 3 mins",89,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S1aef46e8","Finished","25 August 2021  6:16 PM","1 hour 23 mins",83.88,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S250711c1","Finished","26 August 2021  9:08 AM","1 hour 29 mins",75.88,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.88","2.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S2c0b7bc1","Finished","26 August 2021  12:08 PM","1 hour 25 mins",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S418fdb5d","Finished","26 August 2021  1:09 PM","1 hour 25 mins",67.38,"5.00","5.00","3.00","5.00","-","2.50","0.00","5.00","5.00","1.88","4.00","5.00","5.00","1.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S54fca6e9","Finished","26 August 2021  3:41 PM","1 hour 25 mins",82,"5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","2.50","2.50","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc8d853e9","Finished","26 August 2021  3:49 PM","1 hour 30 mins",33,"0.00","5.00","2.00","5.00","0.00","-","0.00","0.00","0.00","-","4.00","5.00","5.00","2.00","-","5.00","0.00","0.00","0.00","-"
"S8b2dd4f4","Finished","26 August 2021  3:31 PM","56 mins 14 secs",92,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sbe4fd0c0","Finished","26 August 2021  4:43 PM","1 hour",46.5,"5.00","0.00","2.00","-","0.00","5.00","0.00","5.00","5.00","1.25","2.00","5.00","0.00","0.00","1.25","5.00","5.00","0.00","5.00","0.00"
"S7e9144fd","Finished","26 August 2021  9:18 PM","1 hour 18 mins",91.38,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb66203c0","Finished","26 August 2021  9:41 PM","1 hour 18 mins",83.75,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","2.50","3.75","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S4e3cf806","Finished","27 August 2021  7:02 AM","1 hour 21 mins",57,"0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00","0.00","5.00","0.00","5.00","5.00","0.00","0.00","0.00"
"S9dcc1bfd","Finished","27 August 2021  10:59 AM","1 hour 30 mins",85.13,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S8d014a0c","Finished","27 August 2021  12:45 PM","1 hour 13 mins",71,"5.00","0.00","2.00","5.00","2.00","5.00","-","5.00","5.00","-","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sed7ac51b","Finished","27 August 2021  1:06 PM","1 hour 30 mins",69,"5.00","0.00","2.00","5.00","2.00","5.00","-","5.00","-","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-"
"Sb29ab352","Finished","27 August 2021  1:20 PM","1 hour 30 mins",85.13,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00"
"S30a9ada3","Finished","27 August 2021  1:23 PM","41 mins 37 secs",75.25,"0.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","2.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00"
"S4d46edcd","Finished","27 August 2021  2:16 PM","1 hour 20 mins",46.5,"5.00","0.00","2.00","0.00","-","0.00","0.00","5.00","2.50","-","-","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00"
"Sacfb413b","Finished","27 August 2021  3:13 PM","1 hour 30 mins",80.5,"5.00","5.00","3.00","5.00","-","5.00","0.00","5.00","2.50","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
