"AnonID","X","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Total"
"S75d7cad3","",5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,94
"S5833c136","",5,5,5,5,0,0,5,0,5,2.5,5,0,5,2,5,0,5,0,5,0,59.5
"S206aacca","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Se3ba0205","",5,2.5,5,5,5,5,5,0,5,5,5,5,2,5,0,5,5,5,0,5,79.5
"S9ee93662","",,,,,,,,,,,,,,,,,,,,,
"S47a92e74","",5,5,5,5,5,2,5,0,5,5,5,5,5,5,5,5,5,5,5,5,92
"S87662c7c","",5,5,0,3.5,5,2,5,5,5,2.5,5,5,0,0,2.5,5,5,0,0,5,65.5
"Sba3b8548","",5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,99
"S93d540b8","",2.5,5,5,5,5,2,0,5,5,5,0,5,2,2,0,5,5,5,5,5,73.5
"S78b563c6","",5,5,5,5,5,0,5,0,5,2.5,5,5,5,5,5,5,5,5,5,0,82.5
"S3bfdb60e","",2.5,2.5,5,1,5,0,5,5,5,0,5,5,5,0,5,5,5,5,5,0,71
"S5bf1fe15","",5,5,0,5,5,2,5,5,5,0,5,5,5,0,5,5,5,0,5,0,72
"Sf57eec3d","",5,0,5,5,5,0,5,5,5,5,5,1,5,2,5,5,5,5,5,5,83
"Sf2b0b9f5","",5,5,5,5,0,2,5,5,5,2.5,5,5,5,5,1.25,5,5,5,5,5,85.75
"Sf0b9047b","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100
"S09bbf73e","",,,,,,,,,,,,,,,,,,,,,
"S1b02694c","",5,5,5,5,0,0,5,5,5,2.5,5,5,5,4,5,5,5,5,0,5,81.5
"Se2db4690","",5,5,5,2,5,0,0,5,5,2.5,0,5,2,2,0,5,5,5,0,0,58.5
"S9a5e75d7","",5,5,5,3,5,0,2.5,0,5,5,2.5,5,5,5,5,5,5,5,5,5,83
"Sdf1e0dfc","",,,,,,,,,,,,,,,,,,,,,
"Sb0646c6b","",0,5,0,0,5,0,0,5,5,5,5,0,0,0,5,5,5,5,0,0,50
"S37ca96b5","",5,5,5,2,5,2,5,5,5,2.5,5,5,5,2,0,5,5,5,5,5,83.5
"S771b04d9","",5,5,5,5,5,2,5,5,5,5,5,5,0,5,5,5,5,5,5,0,87
"S638355b4","",5,5,5,4,5,2,5,0,5,2.5,5,5,5,5,5,5,5,5,5,5,88.5
"S9bc45c38","",5,5,0,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,0,0,82
"Sc54932be","",2.5,0,0,4,5,0,2.5,5,5,0,2.5,1,5,2,5,5,5,0,0,0,49.5
"S970eb507","",5,5,0,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,92
"Sf85bf911","",5,5,5,2,5,2,5,0,5,2.5,5,5,2,2,2.5,5,5,5,0,0,68
"S53035b79","",5,5,0,5,0,0,5,5,5,5,5,5,5,2,5,5,5,5,0,0,72
"S44338289","",,,,,,,,,,,,,,,,,,,,,
"Sc9d1b0fb","",2.5,5,0,2,5,0,0,5,5,0,2.5,0,0,0,0,0,0,0,0,0,27
"S9a86b603","",5,5,5,3.5,5,2,5,5,0,5,5,0,5,1,0,5,5,5,5,5,76.5
"S2c2a7f8b","",5,5,5,3,5,2,5,5,5,2.5,5,5,5,5,0,5,5,5,5,5,87.5
"S5b52b900","",,,,,,,,,,,,,,,,,,,,,
"Sa24e839c","",2.5,5,5,2,5,0,0,0,5,2.5,2.5,0,0,0,2.5,5,5,5,0,5,52
"S9f12e7f7","",5,5,5,3,5,5,5,5,5,2.5,5,1,0,0,5,5,5,0,0,0,66.5
"Se3336a93","",0,5,5,4,5,0,5,5,5,2.5,5,5,5,2,5,5,5,5,5,5,83.5
"S16f22eb1","",5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,0,0,0,0,70
"Sab5df28d","",2.5,5,5,4,0,0,0,0,5,5,5,1,5,2,2.5,5,5,0,5,0,57
"S6b6ae476","",5,0,5,5,5,2,5,0,5,2.5,1.25,5,5,2,5,5,5,0,0,5,67.75
"S66ba0dff","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sc87755f8","",5,5,5,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,0,91
"S115ee671","",5,5,5,4.5,5,0,5,5,5,5,5,5,5,5,3.75,5,5,5,5,0,88.25
"Se1109e5a","",5,5,5,5,0,0,5,0,0,5,2.5,5,5,0,0,0,0,0,0,0,42.5
"Sc79ffa30","",5,5,5,4,5,2,5,5,5,5,5,5,5,2,5,0,5,5,0,0,78
"S16f3e3ee","",0,5,5,1,5,0,0,5,5,5,2.5,5,0,2,5,5,5,0,0,0,55.5
"S5ee2493f","",5,5,0,3.5,0,0,5,0,5,5,2.5,5,5,5,3.75,5,5,5,5,0,69.75
"S4c30b23b","",5,5,5,3,5,2,0,5,5,5,5,0,5,2,0,5,5,0,0,0,62
"Scffcfccb","",5,5,5,5,5,5,0,5,5,2.5,5,5,2,5,5,5,5,5,0,0,79.5
"S8ef625b0","",2.5,5,5,3,5,0,5,0,5,0,2.5,5,5,0,0,5,5,5,0,0,58
"Sdbe43d4e","",5,5,5,3.5,5,0,0,5,5,0,5,5,5,2,0,0,0,0,0,0,50.5
"Sd7d1d070","",5,5,5,5,0,0,5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,87.5
"Sc0a23741","",5,5,5,5,0,0,5,0,5,0,5,5,5,5,0,5,5,5,5,5,75
"Sce3962fe","",5,5,5,3.5,5,2,5,0,5,5,5,5,5,2,5,5,5,5,5,5,87.5
"S1a115166","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,95
"Scabf4b38","",2.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97.5
"S491a7122","",,,,,,,,,,,,,,,,,,,,,
"S918a99f3","",5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,85
"Sfbcbcb8c","",2.5,5,5,5,5,0,0,5,5,5,5,0,0,0,0,5,5,0,5,0,57.5
"S07f3069c","",,,,,,,,,,,,,,,,,,,,,
"S82ed790e","",5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,95
"Sc02de4be","",,,,,,,,,,,,,,,,,,,,,
"Sf230368a","",5,5,0,5,5,0,5,5,5,2.5,5,5,5,5,0,5,5,0,5,5,77.5
"S62e982fc","",5,0,5,5,0,0,5,0,5,5,5,0,5,0,2.5,5,0,5,0,0,52.5
"Sfde7ecc5","",5,5,0,5,5,2,5,5,5,2.5,5,5,5,2,3.75,5,5,5,0,5,80.25
"Sf304c975","",5,5,0,3,5,0,0,5,5,2.5,2.5,5,2,2,0,0,5,5,0,0,52
"S5150b8ac","",5,5,0,5,5,5,0,0,5,0,1.25,5,5,2,3.75,5,5,5,0,5,67
"Sc4d9d703","",5,2.5,5,0,5,0,5,0,0,5,0,5,5,0,0,5,5,0,0,5,52.5
"S91f3fbd6","",,,,,,,,,,,,,,,,,,,,,
"Sc54c969a","",5,5,5,1.5,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,31.5
"Sb358fcd2","",,,,,,,,,,,,,,,,,,,,,
"Se20adb1c","",5,5,5,5,5,0,5,0,5,5,5,5,5,2,3.75,5,5,5,0,0,75.75
"Se2fe2a04","",5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,0,85
"S26953365","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S56e8e45b","",5,5,5,5,5,2,5,5,5,5,5,5,2,5,5,5,5,5,0,0,84
"S17d3543f","",5,5,5,4,5,0,5,0,5,5,5,5,5,2,5,5,5,5,5,0,81
"Se8bea165","",5,0,5,3.5,5,2,5,5,0,5,5,0,0,2,1.25,5,5,5,0,0,58.75
"S899b1f60","",5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,94
"Saf78d1fb","",5,2.5,5,5,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,37.5
"S7150052b","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,95
"S816a5155","",5,5,5,3,5,0,5,5,5,2.5,5,5,5,2,2.5,5,5,0,0,0,70
"Sc0aa0260","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,5,5,5,90
"S42e5bc54","",5,5,5,4.5,5,2,5,0,5,0,5,5,5,0,5,5,5,5,5,0,76.5
"Sca4faa08","",2.5,5,5,5,5,2,5,5,5,5,5,0,5,2,5,5,5,5,0,5,81.5
"Sf4c1a946","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,0,85
"S322e0f28","",5,0,5,5,5,0,5,5,5,5,3.75,5,5,5,5,5,5,0,0,0,73.75
"Sd511d0f0","",5,5,5,2.5,5,0,0,0,5,5,5,5,2,2,0,5,5,5,5,5,71.5
"S56747383","",2.5,5,0,2.5,0,0,0,0,5,0,5,1,3,0,0,5,5,5,0,0,39
"S811ab25d","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,0,0,0,75
"S797f0755","",5,5,5,4.5,5,2,5,5,5,5,5,5,2,5,0,5,5,5,5,5,88.5
"S441a6d32","",5,0,5,4,5,5,5,0,5,5,2.5,5,5,5,0,5,5,5,5,5,81.5
"Se95552c9","",5,5,0,5,0,0,5,0,5,5,5,5,5,0,5,5,5,0,0,0,60
"S04c8e013","",5,0,5,2,5,0,5,5,5,0,5,5,2,2,0,5,5,5,5,5,71
"S483dac3e","",,,,,,,,,,,,,,,,,,,,,
"Sa7b39118","",5,5,0,5,5,5,2.5,5,5,0,1.25,5,5,5,0,5,5,5,0,0,68.75
"Se9aaef79","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,90
"Sb7fb4d94","",5,5,0,5,0,0,5,0,5,0,5,0,5,2,0,0,0,0,0,0,37
"S02b85b3b","",,,,,,,,,,,,,,,,,,,,,
"S44ecf789","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100
"S910fff0d","",,,,,,,,,,,,,,,,,,,,,
"Seb48c1ad","",,,,,,,,,,,,,,,,,,,,,
"See195900","",5,5,5,5,5,5,5,0,5,0,5,5,5,2,5,5,5,5,5,0,82
"S5272ac69","",,,,,,,,,,,,,,,,,,,,,
"Se003a670","",,,,,,,,,,,,,,,,,,,,,
"S80fca9a7","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S9de441ef","",5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,5,0,0,80
"Sc086891d","",5,5,5,5,0,0,5,5,5,5,2.5,5,5,5,5,5,5,5,0,5,82.5
"S71c676ac","",5,2.5,5,3.5,5,2,5,5,5,0,2.5,4,5,2,5,5,5,0,0,5,71.5
"Sce389b57","",5,5,5,3,5,2,5,0,5,5,5,5,5,4,5,5,5,5,5,0,84
"Sb936f1a9","",5,5,0,4,5,2,5,5,5,0,5,5,2,5,0,5,5,5,0,0,68
"S6a410098","",,,,,,,,,,,,,,,,,,,,,
"S629d71dc","",5,5,5,3.5,5,2,5,5,5,5,5,5,5,2,5,5,5,0,5,5,87.5
"S387e1fc1","",,,,,,,,,,,,,,,,,,,,,
"S15e9b93f","",,,,,,,,,,,,,,,,,,,,,
"Sf82c58d9","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2c014222","",5,5,5,5,5,2,5,0,5,5,5,5,2,5,5,5,5,5,5,5,89
"Sbc2b5a1b","",5,0,5,3.5,5,0,5,5,5,5,1.25,5,0,5,3.75,5,5,5,0,5,73.5
"Sfe24787d","",5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,0,94
"Sa4a854a4","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sc0fdb701","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S85233351","",5,5,5,5,5,5,5,5,5,2.5,2.5,5,5,2,5,5,5,5,5,0,87
"S9f609b48","",5,5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5
"Sdeae0b90","",0,5,0,4,5,2,5,5,5,5,5,5,2,5,0,5,5,5,0,0,68
"Scec6f42f","",5,5,0,5,5,2,5,5,5,5,5,5,5,0,5,5,5,5,5,5,87
"Se711e0a6","",5,5,5,4,5,2,5,5,5,2.5,2.5,5,5,5,5,5,5,0,0,0,76
"S8e3a5932","",,,,,,,,,,,,,,,,,,,,,
"Sba937ae1","",,,,,,,,,,,,,,,,,,,,,
"S27c23987","",5,5,0,5,5,5,5,0,5,0,5,5,5,2,1.25,5,5,5,0,5,73.25
"S43d782fd","",5,5,5,3.5,5,5,5,5,5,2.5,5,5,5,1,5,5,5,5,5,5,92
"S9cd10a1c","",,,,,,,,,,,,,,,,,,,,,
"S559eb131","",2.5,5,5,3,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,92.5
"S77c471d9","",5,5,0,4,5,2,0,5,5,0,5,5,5,2,5,5,5,5,5,0,73
"S167c9637","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,0,5,5,92
"Sdcf9f86d","",5,5,5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,5,5,5,5,97.5
"S31b2c7c9","",5,0,0,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,0,79
"S277ba763","",5,0,5,5,5,5,5,0,5,5,5,5,5,5,2.5,5,5,5,5,0,82.5
"S98a7503a","",5,0,5,2.5,0,0,5,0,5,2.5,0,4,0,5,2.5,5,5,0,0,5,51.5
"Sfb610db4","",,,,,,,,,,,,,,,,,,,,,
"Sc1595c09","",5,5,5,5,5,2,5,0,5,5,2.5,5,5,2,2.5,5,5,5,5,5,84
"S5e371bee","",5,5,0,4,5,2,5,5,0,5,5,5,5,4,5,5,0,0,5,5,75
"S66126086","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,0,5,92
"S40c3ecb9","",5,5,5,4,5,0,5,5,5,0,2.5,5,5,2,5,5,5,5,0,0,73.5
"S4c882162","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S0a0f1d3b","",5,5,5,2,5,0,5,5,5,5,2.5,5,5,4,5,5,5,5,5,0,83.5
"S61f01815","",5,5,5,5,5,0,5,0,5,5,2.5,5,5,2,5,5,5,0,0,5,74.5
"S4b6e96ac","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scdd7fdc1","",2.5,5,5,5,5,5,5,5,5,0,5,5,5,5,3.75,5,5,5,5,5,91.25
"S90945618","",5,5,5,5,5,0,5,5,5,5,5,5,5,2,5,5,5,5,5,5,92
"Sa075da90","",,,,,,,,,,,,,,,,,,,,,
"S3cee9ba1","",2.5,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5
"Sf19a70fe","",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100
"S125cce10","",5,5,5,5,5,0,5,5,5,5,2.5,4,5,5,0,5,5,5,5,5,86.5
"S75923628","",5,5,5,5,5,0,5,5,5,5,5,5,5,2,5,5,5,0,0,5,82
"S1ebab3c5","",5,5,5,5,5,5,5,5,5,0,5,5,5,2,5,5,5,5,0,5,87
"Sc9503239","",5,0,0,5,5,2,0,0,5,2.5,5,5,2,2,5,5,5,0,0,5,58.5
"Sbd3ef239","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S320c6fb5","",,,,,,,,,,,,,,,,,,,,,
"S08c00c9e","",2.5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,0,0,86.5
"S7c429043","",5,5,5,5,0,5,5,5,5,2.5,5,5,2,4,5,5,5,0,5,5,83.5
"S2873b19d","",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"S151e48fd","",5,5,0,5,5,2,5,5,5,5,2.5,5,2,2,0,5,5,5,5,5,78.5
"Sa862db5f","",2.5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,92.5
"S9821a4ce","",,,,,,,,,,,,,,,,,,,,,
"Sf1da92fc","",,,,,,,,,,,,,,,,,,,,,
"S1fa30a18","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97
"S95fed125","",2.5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5
"Sdd6e9c9e","",,,,,,,,,,,,,,,,,,,,,
"S215ea721","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S5da52414","",5,5,5,5,5,2,5,5,5,5,5,5,5,5,3.75,5,5,5,0,0,85.75
"See934b73","",5,5,5,5,5,5,5,5,5,0,5,5,2,5,5,5,5,5,0,0,82
"Sf3828430","",2.5,2.5,0,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"S6e672334","",5,5,5,5,5,0,5,0,5,5,5,5,5,2,5,5,5,5,5,5,87
"S5ce001a8","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S43288590","",5,5,0,5,5,5,5,5,5,0,5,5,0,0,5,5,5,0,0,5,70
"S9e59ea25","",5,5,5,0,5,0,5,5,0,5,0,5,5,2,0,5,5,5,5,5,72
"Sc132402c","",5,5,5,5,5,2,5,0,5,5,5,5,2,5,5,5,5,5,5,5,89
"S75f8f8c5","",2.5,0,0,5,5,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,62.5
