"Gender","Domicile.on.Programme.Entry","Nationality","Fee.Status.Grouping","Fee.Status.Description","Programme.Of.Study.Sought.Title","Year.Of.Attendance","Year.Of.Programme","Course.Code","Course.Name","AnonID"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH08068","Facets of Mathematics","dd9c4860"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH10003","Financial Mathematics","dd9c4860"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH10003","Financial Mathematics","f8721792"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH10017","Commutative Algebra","f8721792"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH10072","Combinatorics and Graph Theory","f8721792"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH10098","Numerical Linear Algebra","f8721792"
"F","Korea (South)","Korea (South) [Korea, Republic of]","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10003","Financial Mathematics","5b4fc622"
"F","Korea (South)","Korea (South) [Korea, Republic of]","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10068","Honours Analysis","5b4fc622"
"F","Korea (South)","Korea (South) [Korea, Republic of]","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10086","Advanced Methods of Applied Mathematics","5b4fc622"
"F","Korea (South)","Korea (South) [Korea, Republic of]","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10098","Numerical Linear Algebra","5b4fc622"
"M","Singapore","Singapore","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH08057","Introduction to Linear Algebra","2ed33625"
"M","China","China","OVERSEAS","Overseas/International fee rate","Civil Engineering",1,3,"MATH10044","Numerical Partial Differential Equations","82b43d53"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH10066","Honours Differential Equations","83f2c623"
"F","China","China","OVERSEAS","Overseas/International fee rate","Artificial Intelligence and Computer Science",1,2,"MATH08067","Probability with Applications","b9eae759"
"M","Chile","Chile","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10065","Fundamentals of Operational Research","3d0e129d"
"F","Lebanon","Lebanon","OVERSEAS","Overseas/International fee rate","Software Engineering",1,2,"MATH08067","Probability with Applications","eab26344"
"M","China","China","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10068","Honours Analysis","7417734d"
"M","China","China","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10072","Combinatorics and Graph Theory","7417734d"
"M","China","China","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10068","Honours Analysis","4439161e"
"M","China","China","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10072","Combinatorics and Graph Theory","4439161e"
"F","China","China","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH11024","The Analysis of Survival Data","e2dede3e"
"M","United States of America","United States","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH08057","Introduction to Linear Algebra","d2e7d990"
"M","United States of America","United States","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH08065","Computing and Numerics","d2e7d990"
"M","United States of America","United States","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH08066","Probability","d2e7d990"
"F","United States of America","United States","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH08057","Introduction to Linear Algebra","c73081cc"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH08057","Introduction to Linear Algebra","3a9990a3"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH10003","Financial Mathematics","6b578aba"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH08066","Probability","803fb4a1"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH08063","Several Variable Calculus and Differential Equations","a00bf2c3"
"M","United States of America","United States","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10003","Financial Mathematics","7c2a1022"
"F","Canada","Canada","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH08066","Probability","ce10b2cd"
"F","Canada","Canada","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH10007","Stochastic Modelling","ce10b2cd"
"F","Canada","Canada","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH10067","Honours Complex Variables","ce10b2cd"
"F","Canada","Canada","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH10082","Linear Analysis","ce10b2cd"
"F","China","China","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10003","Financial Mathematics","127572e1"
"M","United States of America","United States","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH08057","Introduction to Linear Algebra","67e982e6"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH08057","Introduction to Linear Algebra","84abbd6f"
"M","Italy","Italy (includes Sardinia, Sicily)","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10066","Honours Differential Equations","94b19e5e"
"M","Italy","Italy (includes Sardinia, Sicily)","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10076","General Topology","94b19e5e"
"F","United States of America","United States","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH08057","Introduction to Linear Algebra","c8d1bb4f"
"M","Germany","Germany","HOME","Incoming exchange","Semester 2 Courses for Visiting Students",1,1,"MATH10091","Symmetry and Geometry","97718be6"
"M","Germany","Germany","HOME","Incoming exchange","Semester 2 Courses for Visiting Students",1,1,"MATH11138","Geometry of General Relativity","97718be6"
"M","India","India","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH08066","Probability","a6b01b69"
"F","United States of America","China","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH08063","Several Variable Calculus and Differential Equations","304774ff"
"F","United States of America","China","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH10065","Fundamentals of Operational Research","304774ff"
"F","United States of America","China","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH10095","Statistical Methodology","304774ff"
"M","Czech Republic","Czech Republic","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10003","Financial Mathematics","74495447"
"M","Czech Republic","Czech Republic","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10066","Honours Differential Equations","74495447"
"M","Czech Republic","Czech Republic","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10068","Honours Analysis","74495447"
"M","Czech Republic","Czech Republic","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10074","Geometry","74495447"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH08057","Introduction to Linear Algebra","c673f6a8"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH08066","Probability","c673f6a8"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10003","Financial Mathematics","aaba0a6f"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10007","Stochastic Modelling","aaba0a6f"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10060","Numerical Ordinary Differential Equations and Applications","aaba0a6f"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10066","Honours Differential Equations","aaba0a6f"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10067","Honours Complex Variables","aaba0a6f"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10072","Combinatorics and Graph Theory","aaba0a6f"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10073","Linear Programming, Modelling and Solution","aaba0a6f"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10093","Statistical Computing","aaba0a6f"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10095","Statistical Methodology","aaba0a6f"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10098","Numerical Linear Algebra","aaba0a6f"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10003","Financial Mathematics","baa0295e"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10007","Stochastic Modelling","baa0295e"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10060","Numerical Ordinary Differential Equations and Applications","baa0295e"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10066","Honours Differential Equations","baa0295e"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10067","Honours Complex Variables","baa0295e"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10072","Combinatorics and Graph Theory","baa0295e"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10073","Linear Programming, Modelling and Solution","baa0295e"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10093","Statistical Computing","baa0295e"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10095","Statistical Methodology","baa0295e"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10098","Numerical Linear Algebra","baa0295e"
"F","China","China","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",1,1,"MATH08057","Introduction to Linear Algebra","5ce194c8"
"F","China","China","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",1,1,"MATH08058","Calculus and its Applications","5ce194c8"
"F","China","China","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",1,1,"MATH08059","Proofs and Problem Solving","5ce194c8"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH08057","Introduction to Linear Algebra","b5340aea"
"F","Australia","Fiji","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10003","Financial Mathematics","fab0db97"
"F","Australia","Fiji","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10082","Linear Analysis","fab0db97"
"F","Australia","Fiji","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH11169","Quantum Information","fab0db97"
"M","China","China","OVERSEAS","Overseas/International fee rate","Artificial Intelligence and Computer Science",1,2,"MATH08066","Probability","3b8b39d2"
"F","China","China","OVERSEAS","Overseas/International fee rate","Electronics and Computer Science",1,2,"MATH08066","Probability","caa07c21"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH08066","Probability","76ca369b"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10003","Financial Mathematics","5db8e66b"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10007","Stochastic Modelling","5db8e66b"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10060","Numerical Ordinary Differential Equations and Applications","5db8e66b"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10066","Honours Differential Equations","5db8e66b"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10067","Honours Complex Variables","5db8e66b"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10072","Combinatorics and Graph Theory","5db8e66b"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10073","Linear Programming, Modelling and Solution","5db8e66b"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10093","Statistical Computing","5db8e66b"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10095","Statistical Methodology","5db8e66b"
"M","China","China","OVERSEAS","Overseas/International fee rate","Mathematics and Statistics",1,3,"MATH10098","Numerical Linear Algebra","5db8e66b"
"M","Japan","Japan","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH08057","Introduction to Linear Algebra","df86cea9"
"M","Japan","Japan","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH08058","Calculus and its Applications","df86cea9"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH08057","Introduction to Linear Algebra","1dd325c9"
"M","China","China","OVERSEAS","Overseas/International fee rate","Artificial Intelligence and Computer Science",1,1,"MATH08057","Introduction to Linear Algebra","19e6c985"
"M","China","China","OVERSEAS","Overseas/International fee rate","Artificial Intelligence and Computer Science",1,1,"MATH08058","Calculus and its Applications","19e6c985"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH10068","Honours Analysis","3da34166"
"M","Sweden","Sweden","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH08066","Probability","f2c84b76"
"M","Sweden","Sweden","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH10013","Mathematical Biology","f2c84b76"
"M","Sweden","Sweden","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH10017","Commutative Algebra","f2c84b76"
"M","Sweden","Sweden","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH10072","Combinatorics and Graph Theory","f2c84b76"
"M","Sweden","Sweden","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH10077","Algebraic Topology","f2c84b76"
"M","Sweden","Sweden","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH10091","Symmetry and Geometry","f2c84b76"
"M","Sweden","Sweden","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH11120","Algebraic Geometry","f2c84b76"
"M","Sweden","Sweden","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH11135","Functional Analysis","f2c84b76"
"M","Sweden","Sweden","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH11138","Geometry of General Relativity","f2c84b76"
"M","Sweden","Sweden","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH11142","Modern Methods in Geometry and Topology","f2c84b76"
"M","Sweden","Sweden","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH11144","Topics in Ring and Representation Theory","f2c84b76"
"M","Sweden","Sweden","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH11169","Quantum Information","f2c84b76"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH10074","Geometry","2b33b007"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH10076","General Topology","2b33b007"
"M","Sweden","Sweden","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH10066","Honours Differential Equations","a0dedf35"
"M","Belgium","Belgium","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH10074","Geometry","e0ce2dfc"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH08057","Introduction to Linear Algebra","403c10eb"
"M","China","China","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH08057","Introduction to Linear Algebra","1883e7e6"
"M","China","China","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH08066","Probability","1883e7e6"
"M","United States of America","United States","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH08066","Probability","738ed92f"
"F","Austria","Austria","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH08063","Several Variable Calculus and Differential Equations","d6a6fda8"
"F","Austria","Austria","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH08068","Facets of Mathematics","d6a6fda8"
"F","Austria","Austria","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10098","Numerical Linear Algebra","d6a6fda8"
"F","Spain","Spain (includes Ceuta, Melilla)","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10003","Financial Mathematics","d8296ef1"
"F","Spain","Spain (includes Ceuta, Melilla)","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10053","Applied Stochastic Differential Equations","d8296ef1"
"F","Spain","Spain (includes Ceuta, Melilla)","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10066","Honours Differential Equations","d8296ef1"
"F","Spain","Spain (includes Ceuta, Melilla)","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10095","Statistical Methodology","d8296ef1"
"F","Spain","Spain (includes Ceuta, Melilla)","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10003","Financial Mathematics","e8070ba2"
"F","Spain","Spain (includes Ceuta, Melilla)","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10053","Applied Stochastic Differential Equations","e8070ba2"
"F","Spain","Spain (includes Ceuta, Melilla)","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10066","Honours Differential Equations","e8070ba2"
"F","Spain","Spain (includes Ceuta, Melilla)","HOME","Incoming exchange","Semester 1 Courses for Visiting Students",1,1,"MATH10095","Statistical Methodology","e8070ba2"
"M","Spain","Spain (includes Ceuta, Melilla)","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH10028","Theory of Statistical Inference","31c23236"
"M","Spain","Spain (includes Ceuta, Melilla)","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH10066","Honours Differential Equations","31c23236"
"M","Spain","Spain (includes Ceuta, Melilla)","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH10067","Honours Complex Variables","31c23236"
"M","Spain","Spain (includes Ceuta, Melilla)","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH10073","Linear Programming, Modelling and Solution","31c23236"
"M","Spain","Spain (includes Ceuta, Melilla)","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH10078","Group and Galois Theory","31c23236"
"M","Spain","Spain (includes Ceuta, Melilla)","HOME","Incoming exchange","Full Year Courses for Visiting Students",1,1,"MATH11135","Functional Analysis","31c23236"
"M","India","India","OVERSEAS","Overseas/International fee rate","Computer Science",1,1,"MATH08057","Introduction to Linear Algebra","1590d828"
"M","India","India","OVERSEAS","Overseas/International fee rate","Computer Science",1,1,"MATH08058","Calculus and its Applications","1590d828"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH08057","Introduction to Linear Algebra","5565edae"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",1,1,"MATH08057","Introduction to Linear Algebra","c1c87b6b"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",1,1,"MATH08058","Calculus and its Applications","c1c87b6b"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Economics and Mathematics",1,1,"MATH08059","Proofs and Problem Solving","c1c87b6b"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 1 Courses for Visiting Students",1,1,"MATH08057","Introduction to Linear Algebra","53d1fd1b"
"M","Turkey","Turkey","OVERSEAS","Overseas/International fee rate","Engineering (IFP)",1,1,"MATH08074","Engineering Mathematics 1a","1b013010"
"M","Turkey","Turkey","OVERSEAS","Overseas/International fee rate","Engineering (IFP)",1,1,"MATH08075","Engineering Mathematics 1b","1b013010"
"F","Zimbabwe","Zimbabwe","OVERSEAS","Overseas/International fee rate","Chemical Engineering",1,1,"MATH08074","Engineering Mathematics 1a","3f3e58db"
"F","Zimbabwe","Zimbabwe","OVERSEAS","Overseas/International fee rate","Chemical Engineering",1,1,"MATH08075","Engineering Mathematics 1b","3f3e58db"
"M","Zimbabwe","Zimbabwe","OVERSEAS","Overseas/International fee rate","Chemical Engineering with Management",1,1,"MATH08074","Engineering Mathematics 1a","fa5dd407"
"M","Zimbabwe","Zimbabwe","OVERSEAS","Overseas/International fee rate","Chemical Engineering with Management",1,1,"MATH08075","Engineering Mathematics 1b","fa5dd407"
"F","Ethiopia","Ethiopia","OVERSEAS","Overseas/International fee rate","Software Engineering",1,1,"MATH08057","Introduction to Linear Algebra","b9659303"
"F","Ethiopia","Ethiopia","OVERSEAS","Overseas/International fee rate","Software Engineering",1,1,"MATH08058","Calculus and its Applications","b9659303"
"M","Egypt","Egypt","OVERSEAS","Overseas/International fee rate","Computer Science with Management",1,2,"MATH08067","Probability with Applications","bd033f7f"
"M","Iran","Iran [Iran, Islamic Republic of]","OVERSEAS","Overseas/International fee rate","Mathematics (IFP)",1,1,"MATH08057","Introduction to Linear Algebra","f399d90"
"M","Iran","Iran [Iran, Islamic Republic of]","OVERSEAS","Overseas/International fee rate","Mathematics (IFP)",1,1,"MATH08058","Calculus and its Applications","f399d90"
"M","Iran","Iran [Iran, Islamic Republic of]","OVERSEAS","Overseas/International fee rate","Mathematics (IFP)",1,1,"MATH08059","Proofs and Problem Solving","f399d90"
"F","Ghana","Ghana","OVERSEAS","Overseas/International fee rate","Mechanical Engineering",1,1,"MATH08074","Engineering Mathematics 1a","8f0fdd72"
"F","Ghana","Ghana","OVERSEAS","Overseas/International fee rate","Mechanical Engineering",1,1,"MATH08075","Engineering Mathematics 1b","8f0fdd72"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 2 Courses for Visiting Students",1,1,"MATH08067","Probability with Applications","671c1694"
"M","Rwanda","Rwanda","OVERSEAS","Overseas/International fee rate","Computer Science with Management",1,1,"MATH08057","Introduction to Linear Algebra","db045728"
"M","Rwanda","Rwanda","OVERSEAS","Overseas/International fee rate","Computer Science with Management",1,1,"MATH08058","Calculus and its Applications","db045728"
"F","Kenya","Kenya","OVERSEAS","Overseas/International fee rate","Engineering (IFP)",1,1,"MATH08074","Engineering Mathematics 1a","9f7097b8"
"F","Kenya","Kenya","OVERSEAS","Overseas/International fee rate","Engineering (IFP)",1,1,"MATH08075","Engineering Mathematics 1b","9f7097b8"
"M","Netherlands","Netherlands","HOME","Incoming exchange","Semester 2 Courses for Visiting Students",1,1,"MATH10044","Numerical Partial Differential Equations","a57fd43f"
"M","Netherlands","Netherlands","HOME","Incoming exchange","Semester 2 Courses for Visiting Students",1,1,"MATH10051","Fourier Analysis","a57fd43f"
"M","Netherlands","Netherlands","HOME","Incoming exchange","Semester 2 Courses for Visiting Students",1,1,"MATH10073","Linear Programming, Modelling and Solution","a57fd43f"
"M","Netherlands","Netherlands","HOME","Incoming exchange","Semester 2 Courses for Visiting Students",1,1,"MATH10091","Symmetry and Geometry","a57fd43f"
"M","Netherlands","Netherlands","HOME","Incoming exchange","Semester 2 Courses for Visiting Students",1,1,"MATH11120","Algebraic Geometry","a57fd43f"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 2 Courses for Visiting Students",1,1,"MATH08067","Probability with Applications","1902fc78"
"F","Germany","India","OVERSEAS","Overseas/International fee rate","Medicinal and Biological Chemistry",1,1,"MATH08072","Mathematics for the Natural Sciences 1a","696db5f7"
"F","Germany","India","OVERSEAS","Overseas/International fee rate","Medicinal and Biological Chemistry",1,1,"MATH08073","Mathematics for the Natural Sciences 1b","696db5f7"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 2 Courses for Visiting Students",1,1,"MATH08067","Probability with Applications","446712e5"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 2 Courses for Visiting Students",1,1,"MATH10093","Statistical Computing","446712e5"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 2 Courses for Visiting Students",1,1,"MATH10007","Stochastic Modelling","494e9168"
"F","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 2 Courses for Visiting Students",1,1,"MATH10064","Multivariate Data Analysis","494e9168"
"M","United States of America","United States","HOME","Incoming exchange","Semester 2 Courses for Visiting Students",1,1,"MATH08067","Probability with Applications","7cad8f56"
"M","United States of America","United States","HOME","Incoming exchange","Semester 2 Courses for Visiting Students",1,1,"MATH10067","Honours Complex Variables","7cad8f56"
"M","United States of America","United States","OVERSEAS","Overseas/International fee rate","Semester 2 Courses for Visiting Students",1,1,"MATH10028","Theory of Statistical Inference","3dcf3101"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",1,2,"MATH08051","Statistics (Year 2)","3c0bfae0"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",1,2,"MATH08062","Accelerated Algebra and Calculus for Direct Entry","3c0bfae0"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",1,2,"MATH08063","Several Variable Calculus and Differential Equations","3c0bfae0"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",1,2,"MATH08064","Fundamentals of Pure Mathematics","3c0bfae0"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",1,2,"MATH08065","Computing and Numerics","3c0bfae0"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",1,2,"MATH08066","Probability","3c0bfae0"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",1,2,"MATH08071","Accelerated Proofs and Problem Solving","3c0bfae0"
"M","China","China","OVERSEAS","Overseas/International fee rate","Electronics and Computer Science",1,1,"MATH08074","Engineering Mathematics 1a","fd0eda40"
"M","China","China","OVERSEAS","Overseas/International fee rate","Electronics and Computer Science",1,1,"MATH08075","Engineering Mathematics 1b","fd0eda40"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",1,1,"MATH08057","Introduction to Linear Algebra","7ddfc3c8"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",1,1,"MATH08058","Calculus and its Applications","7ddfc3c8"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mathematics",1,1,"MATH08059","Proofs and Problem Solving","7ddfc3c8"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Civil Engineering",1,1,"MATH08074","Engineering Mathematics 1a","b2d3aea"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Civil Engineering",1,1,"MATH08075","Engineering Mathematics 1b","b2d3aea"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Informatics",1,1,"MATH08058","Calculus and its Applications","6b71f04c"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Informatics",1,1,"MATH08074","Engineering Mathematics 1a","6b71f04c"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Electrical And Mechanical Engineering",1,1,"MATH08074","Engineering Mathematics 1a","abc86500"
