"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Total","AnonID"
5,5,5,5,5,0,5,0,5,2.5,5,0,5,5,5,5,5,5,0,5,77.5,"2e7c33f3"
5,5,5,4,5,2,5,0,5,2.5,5,5,5,5,3.75,5,5,0,0,0,72.25,"eddce6eb"
5,5,0,3,5,2,5,5,5,5,2.5,5,5,2,5,5,5,5,5,0,79.5,"6f5f6d71"
5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,0,85,"e881ae6c"
5,5,5,5,5,2,5,5,5,5,2.5,5,5,5,5,5,5,5,0,5,89.5,"ab12b782"
5,5,0,3,5,0,0,5,5,5,5,5,2,2,2.5,5,5,5,5,0,69.5,"926b66c2"
5,5,5,5,5,0,5,0,5,5,5,0,0,0,5,5,5,5,5,0,70,"33aa77f1"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d286b266"
5,5,0,4,5,0,0,0,5,2.5,5,0,0,0,5,5,5,5,0,0,51.5,"2c02ae1c"
5,5,0,2,5,0,5,0,5,5,5,0,0,0,2.5,5,5,5,0,0,54.5,"a1de3d58"
5,0,5,5,5,0,0,0,5,5,5,0,0,5,2.5,5,5,0,5,0,57.5,"cb240052"
5,5,0,5,5,5,2.5,5,5,0,2.5,5,0,5,5,5,5,5,5,0,75,"88c2237a"
5,0,0,5,5,0,5,5,5,5,5,5,5,4,2.5,5,5,0,0,5,71.5,"d47b5387"
2.5,5,0,2,0,0,0,0,5,5,5,0,5,0,0,5,5,0,0,0,39.5,"6cfa915d"
5,5,5,5,5,2,5,5,5,2.5,5,5,5,2,5,5,5,0,0,5,81.5,"9c825369"
5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"e11739e3"
5,0,5,5,5,2,5,5,5,5,2.5,5,5,5,5,5,5,5,5,5,89.5,"bade1225"
0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,2.5,"2168dcaf"
5,5,0,4,5,0,0,5,5,5,5,5,0,0,5,5,5,0,0,5,64,"48c428d5"
2.5,5,0,2.5,5,0,0,0,0,0,1.25,0,5,1,3.75,5,5,5,0,0,41,"44b7969d"
5,5,5,5,5,0,0,0,5,2.5,5,5,0,0,0,5,5,5,0,5,62.5,"b08bdb2"
5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97,"1d8afb0b"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b22b4b4a"
5,5,5,5,5,0,5,5,5,2.5,5,5,5,5,5,5,5,5,5,5,92.5,"eab33403"
5,5,5,3,5,0,5,0,5,0,2.5,5,5,2,5,5,5,0,0,0,62.5,"475eed5e"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"790e1c12"
5,5,5,3.5,5,2,5,5,0,2.5,2.5,5,5,5,5,5,5,5,5,5,85.5,"725c2774"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"ade26868"
5,5,5,1,5,0,5,5,5,5,5,0,0,0,2.5,5,0,0,0,0,53.5,"bca4b5ee"
5,5,0,5,5,0,5,0,5,2.5,5,5,5,5,2.5,5,5,0,0,0,65,"f1b7c646"
5,5,5,4,5,2,5,5,5,5,5,0,0,0,2.5,5,5,5,0,0,68.5,"b2b7fa15"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b511b97e"
5,5,5,5,5,2,5,5,5,0,5,5,5,5,0,5,5,0,0,0,72,"e3273da9"
5,5,5,1.5,5,0,0,0,5,0,2.5,0,0,0,1.25,5,5,0,0,0,40.25,"7662784d"
2.5,0,0,2,5,0,0,5,0,2.5,5,5,5,1,2.5,5,5,0,0,0,45.5,"2822d375"
5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,0,5,85,"626c86c6"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"64254ab1"
5,5,0,3,5,2,0,5,5,5,2.5,5,2,2,5,5,5,5,5,0,71.5,"d6fa9bb2"
5,0,5,4.5,5,2,5,0,5,2.5,5,5,5,1,3.75,5,5,0,0,5,68.75,"24ed3cd7"
5,5,5,5,5,2,0,5,5,2.5,2.5,0,5,5,5,5,5,0,0,5,72,"ae7918ad"
2.5,5,5,3,5,0,5,5,5,5,5,5,2,2,0,5,5,0,5,0,69.5,"5c6c78dc"
5,5,0,4.5,5,2,0,5,5,2.5,5,0,0,0,5,5,5,5,5,0,64,"ba21bd50"
5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95,"17d173fb"
5,5,5,5,5,0,5,0,5,5,5,5,5,5,2.5,5,5,5,0,5,82.5,"37d03ec9"
5,5,5,4,5,0,2.5,5,5,5,5,4,5,5,2.5,5,5,5,0,0,78,"8406056d"
5,5,0,3,0,0,0,0,5,0,2.5,5,5,0,3.75,5,5,5,0,0,49.25,"e043bb28"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95472748"
5,0,5,5,5,5,5,5,5,2.5,5,5,5,1,5,5,5,5,0,0,78.5,"973ba4ed"
5,5,0,0,0,0,0,5,5,0,5,5,5,0,2.5,5,0,5,0,0,47.5,"543292cb"
5,5,5,5,5,5,0,0,5,2.5,5,5,5,2,5,5,5,5,0,0,74.5,"26e1aa3e"
5,5,0,4,5,0,0,5,5,0,5,5,0,2,3.75,5,5,0,0,0,54.75,"195218d7"
2.5,0,0,5,5,0,2.5,5,5,5,5,5,5,5,5,5,5,5,5,0,75,"a7b7eb35"
5,5,5,3.5,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,0,83.5,"a93dd789"
5,5,0,2,5,2,0,5,5,0,5,5,5,2,0,5,5,0,0,0,56,"1d15120f"
2.5,5,0,3.5,5,2,5,5,5,5,5,0,5,5,5,5,5,5,5,5,83,"6101ad78"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3ed792b1"
0,5,5,2.5,0,0,0,0,5,5,2.5,0,0,0,3.75,5,5,0,0,5,43.75,"48c20635"
5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,99,"57d68e32"
0,5,5,1,0,0,5,0,5,5,5,0,0,0,5,0,0,0,0,0,36,"cca4b9a0"
2.5,2.5,0,3,0,0,0,0,5,0,5,4,5,2,5,5,5,5,0,0,49,"cc58a31c"
5,5,5,5,5,0,0,0,5,0,5,0,5,0,5,5,5,5,5,5,70,"20f25218"
5,0,5,5,5,2,5,5,5,5,2.5,5,0,0,0,5,0,0,0,0,54.5,"6cc661a2"
0,5,0,3.5,0,0,0,5,5,0,5,5,0,5,5,0,5,5,0,0,48.5,"641cf798"
5,5,5,5,5,0,5,5,5,5,1.25,5,2,2,0,0,5,0,5,0,65.25,"32505d04"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1156ab6c"
5,5,5,2,5,0,5,0,5,5,5,5,3,0,5,5,5,0,0,0,65,"1fcfd2ba"
2.5,5,0,3,5,0,5,0,5,2.5,5,0,2,0,2.5,5,5,5,5,0,57.5,"dfb56d1d"
2.5,5,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,"204d87f"
2.5,5,5,2.5,5,2,5,5,5,5,3.75,5,0,0,5,5,5,5,5,5,80.75,"6c96c2cb"
5,5,5,0,5,0,0,5,5,0,5,0,0,0,3.75,5,5,5,5,0,58.75,"ad3099cc"
5,5,5,5,5,0,5,5,5,5,2.5,5,2,0,5,5,5,0,0,0,69.5,"e10d3c24"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4d10f48b"
5,5,5,5,5,0,5,5,5,5,2.5,5,5,0,5,5,5,5,0,0,77.5,"f10f2769"
5,5,5,0,5,0,5,5,5,0,5,5,5,2,5,5,5,5,0,0,72,"e8adcc6c"
5,5,5,5,5,5,5,5,5,2.5,5,5,5,5,0,5,5,0,5,0,82.5,"d5c0f45a"
5,5,5,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,5,5,90,"495a570a"
5,5,0,4,0,2,5,5,5,5,5,5,5,2,5,5,5,5,0,0,73,"1cb4dde8"
5,5,5,5,5,5,5,5,5,5,5,5,5,2,2.5,5,5,0,0,5,84.5,"11ffc83d"
5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,0,5,85,"c629670c"
5,5,5,1,0,0,5,5,5,2.5,5,5,5,2,5,5,5,0,0,0,65.5,"d59147b2"
5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,0,5,92,"115cc95a"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"2e6e1379"
5,5,0,3.5,5,2,5,0,5,5,5,5,5,5,2.5,5,5,5,5,0,78,"6780f891"
2.5,2.5,0,3.5,0,0,5,5,5,2.5,5,0,3,0,5,5,5,5,5,0,59,"f56b78cd"
5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"7364b825"
5,0,5,4.5,5,0,5,0,5,2.5,5,5,2,2,0,5,5,5,0,0,61,"99d50318"
5,0,5,5,5,2,5,0,5,5,2.5,1,0,0,0,5,0,0,0,0,45.5,"2d3cab0e"
5,5,0,4,5,2,5,5,5,2.5,5,5,2,5,3.75,5,5,0,5,0,74.25,"15126ebd"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"969223ba"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"c19e5cb6"
5,0,0,3,5,0,2.5,0,5,5,5,5,5,2,5,5,5,0,0,5,62.5,"d0600de2"
5,5,0,5,5,0,5,0,5,5,5,0,5,2,5,5,5,0,0,0,62,"5f422d92"
5,5,5,3,5,0,5,0,5,5,5,5,5,2,5,5,5,5,5,5,85,"2d859b62"
5,5,5,4.5,5,0,5,0,5,5,5,5,5,2,0,5,5,5,0,5,76.5,"157425dd"
2.5,5,0,3.5,5,5,0,5,5,5,5,5,5,1,5,5,5,0,0,0,67,"842aa90e"
5,5,5,5,5,5,5,5,5,0,5,0,5,1,5,5,5,5,5,0,81,"9ab6ce99"
5,5,5,5,5,5,5,0,5,2.5,5,5,5,2,5,5,5,0,5,0,79.5,"95caeec6"
5,5,5,3.5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,0,90.5,"13a200ae"
5,5,5,4,5,0,0,0,0,2.5,2.5,5,5,5,5,0,5,5,5,0,64,"56304183"
5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,0,0,5,87,"9b0afb1a"
5,5,5,4,5,0,5,5,5,5,1.25,5,5,2,5,5,5,5,5,5,87.25,"dd3a77db"
2.5,5,0,5,5,0,0,5,5,0,5,5,2,2,3.75,5,5,5,0,0,60.25,"f4ec204e"
5,5,5,4,5,2,5,0,5,5,5,4,3,2,3.75,5,5,0,0,5,73.75,"9dc6dbae"
5,0,5,5,5,0,5,0,5,0,5,0,2,5,5,5,5,5,0,0,62,"a47d2818"
0,5,0,2,5,0,5,0,5,5,5,5,2,2,2.5,5,5,0,5,0,58.5,"f996406d"
5,5,0,5,5,0,0,5,5,5,5,5,5,2,5,5,5,5,0,0,72,"c065a700"
5,5,0,5,0,0,0,0,5,2.5,2.5,5,5,0,5,5,5,5,5,0,60,"5249aa4f"
5,5,5,3,0,0,5,5,5,5,5,5,2,4,0,5,5,5,0,5,74,"1b646ae"
5,5,0,5,0,0,5,0,5,2.5,5,5,2,2,5,5,5,5,0,5,66.5,"85dae1cd"
5,5,5,2,5,0,0,5,5,0,2.5,5,5,2,2.5,0,5,5,5,0,64,"a9fc0eba"
5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,5,90,"dac920a0"
5,5,5,3,0,2,0,5,5,2.5,5,5,5,2,3.75,5,5,5,0,0,68.25,"477fa668"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11d7b966"
5,5,5,3,5,0,5,0,5,5,5,5,5,2,5,5,5,0,5,0,75,"da3e8969"
5,0,5,4,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,89,"ac61ce22"
5,5,5,4,5,0,0,0,0,5,5,5,5,2,0,5,0,5,0,0,56,"65193c14"
5,5,0,1,5,0,5,5,5,5,2.5,5,5,2,5,5,5,5,0,0,70.5,"e154c77c"
5,5,5,5,5,2,5,5,5,0,2.5,5,5,5,5,5,5,5,5,0,84.5,"35db198f"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c978747f"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"31f3bf"
5,5,0,4,5,2,5,5,5,2.5,2.5,5,2,2,5,5,5,0,0,0,65,"d00af0fb"
5,0,0,4,5,0,0,0,5,5,2.5,0,0,1,0,5,5,5,0,0,42.5,"b525636d"
5,5,0,3.5,0,0,5,0,5,2.5,1.25,0,5,2,2.5,5,5,5,0,0,51.75,"36906b36"
5,5,5,3,5,0,5,0,5,5,2.5,5,5,5,5,5,5,5,5,5,85.5,"e8204bee"
5,5,5,3,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,88,"1b9d9019"
5,5,5,5,5,0,5,0,5,5,2.5,5,5,5,5,5,5,0,5,5,82.5,"f8482dd5"
0,5,5,5,5,0,5,5,0,5,5,5,2,5,5,5,5,5,0,5,77,"21fe6d9a"
5,5,0,5,5,0,5,0,5,2.5,2.5,4,5,2,5,5,5,5,5,0,71,"89d34502"
5,5,5,5,5,0,5,0,5,5,5,5,5,5,1.25,5,5,5,5,5,86.25,"697e071"
5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,97,"750b1999"
5,5,0,5,5,2,5,5,5,5,1.25,5,5,2,5,5,5,5,5,0,80.25,"ec8f42dd"
5,5,0,5,5,0,5,0,5,5,5,5,5,2,5,0,5,0,0,0,62,"2746ead"
5,5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,5,5,5,5,5,97.5,"19f0fc3f"
5,5,0,5,5,2,5,5,5,0,5,5,5,5,5,5,5,5,0,0,77,"95b73f2e"
5,5,0,4,5,2,5,0,5,5,5,4,5,2,3.75,5,5,5,5,0,75.75,"c91cccc7"
5,5,5,3,0,0,5,0,5,5,5,0,0,0,0,5,5,0,0,0,48,"b1eae24c"
5,5,5,5,0,2,0,0,5,5,5,5,5,2,5,5,5,0,5,0,69,"2439ad9f"
2.5,5,5,5,5,0,5,0,5,2.5,2.5,5,2,2,5,0,0,0,0,0,51.5,"bfad0519"
5,5,0,5,5,2,0,5,5,2.5,5,5,5,2,5,5,5,5,0,0,71.5,"9a6ad902"
5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,0,89,"194acd39"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"f32dcdca"
5,5,5,4,5,5,5,5,5,2.5,5,5,0,5,2.5,5,5,0,5,0,79,"8107575b"
5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,"263c8174"
5,5,5,4,5,2,5,5,0,0,5,0,2,2,1.25,5,5,5,5,0,66.25,"7ed74985"
5,5,5,3,5,0,2.5,0,5,5,2.5,5,5,0,0,5,5,0,0,0,58,"3f16668"
2.5,5,5,3.5,5,2,5,0,5,2.5,2.5,5,5,1,2.5,5,5,0,0,0,61.5,"2db6bed2"
5,5,5,5,5,5,5,5,5,0,5,5,5,4,3.75,5,5,5,0,0,82.75,"1e8ffd85"
5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,94,"4df8e05d"
5,5,5,5,5,0,5,5,0,5,5,5,2,5,5,5,5,5,0,5,82,"d80ec32f"
5,5,5,5,5,0,5,5,5,5,5,0,2,2,5,5,5,5,0,0,74,"65b20f03"
5,5,0,3,0,0,5,5,5,2.5,5,5,5,2,5,5,5,5,0,0,67.5,"878c39b5"
5,5,5,5,5,0,5,0,5,5,5,5,5,2,5,5,5,5,0,5,82,"76752e7c"
5,0,0,5,0,0,0,0,0,0,5,1,0,1,5,5,5,0,0,0,32,"12dffb23"
5,5,5,5,0,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,85,"4409facc"
2.5,5,5,5,5,5,5,0,5,5,5,5,2,5,5,5,5,5,5,5,89.5,"d4ef1ecb"
5,5,5,4,0,0,5,0,5,5,5,5,2,0,5,5,5,5,0,5,71,"3dbebd69"
5,5,0,4,5,2,5,5,0,2.5,5,5,2,2,5,5,5,0,0,0,62.5,"437b1c23"
5,5,0,2,0,0,5,5,5,0,5,5,2,0,5,5,5,5,0,0,59,"3d8d18b6"
5,5,5,5,5,2,5,5,5,0,5,5,5,5,5,5,5,0,0,5,82,"e029f292"
0,2.5,0,0,0,0,0,0,0,5,0,0,2,1,0,0,5,0,0,0,15.5,"f5fb5c1a"
5,5,0,4.5,5,0,0,5,5,5,5,5,5,2,5,5,5,5,0,0,71.5,"561d72af"
5,5,5,5,5,0,5,5,5,5,5,4,5,2,5,5,5,5,0,0,81,"3df15611"
5,5,5,5,5,5,5,0,5,2.5,5,5,5,2,5,5,5,5,5,5,89.5,"30e87129"
5,5,5,5,5,0,5,5,5,5,5,5,5,2,5,5,5,5,5,0,87,"15b79864"
5,5,5,4,5,0,5,0,5,0,1.25,5,5,1,2.5,5,5,0,5,0,63.75,"8e606de3"
2.5,5,5,5,5,2,5,0,5,5,5,5,5,5,5,5,5,0,5,5,84.5,"c76f1c13"
5,5,5,5,5,0,5,5,5,5,5,5,2,2,0,5,5,5,5,5,84,"f43a42de"
5,5,5,5,5,0,5,0,5,2.5,5,0,5,0,0,0,0,0,0,0,47.5,"242548db"
2.5,5,5,3.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"f3098a87"
5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,95,"de7c2c54"
5,5,5,2,5,0,2.5,0,5,2.5,5,0,3,2,2.5,5,5,0,5,5,64.5,"964caa04"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2644ff79"
5,5,5,4,5,2,5,5,5,5,5,1,5,1,5,5,5,5,0,0,78,"19b50fb1"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"49fc20d6"
5,5,5,5,5,5,5,5,5,0,5,5,5,5,0,5,0,5,5,0,80,"52ca85fe"
5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,95,"bf378d9b"
5,0,5,1,0,0,0,0,0,0,1.25,0,0,0,1.25,0,0,0,0,0,13.5,"13ca8e00"
2.5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,94.5,"e904a6a9"
0,0,0,4,5,5,5,5,0,0,0,5,5,2,5,5,0,5,5,0,56,"99019250"
5,5,5,3.5,5,2,0,5,5,5,5,5,5,5,5,5,5,5,5,5,90.5,"39453f05"
2.5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,0,5,86.5,"635838bc"
5,0,5,5,5,0,0,5,5,5,2.5,5,5,2,5,5,5,0,0,0,64.5,"2d1528e7"
0,5,0,2,0,2,0,0,0,0,0,0,0,1,0,0,5,0,0,0,15,"14bc35d"
5,5,0,5,5,2,5,5,5,5,2.5,5,5,0,3.75,5,5,5,0,5,78.25,"d51b3f93"
5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,85,"a89c186e"
5,2.5,0,3,0,0,2.5,0,0,0,0,0,0,0,1.25,0,5,0,0,0,19.25,"a7de751a"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37425d65"
5,5,5,5,5,0,2.5,5,5,2.5,5,5,5,2,5,5,5,5,5,0,82,"2393ec2e"
5,5,0,1,5,2,0,0,5,0,5,4,2,0,0,5,5,5,0,0,49,"4e93392"
5,5,0,3.5,5,2,5,5,0,5,1.25,5,5,1,5,5,5,0,0,0,62.75,"7fe2e8df"
2.5,5,0,3,0,2,5,5,5,0,1.25,5,2,2,2.5,5,5,0,0,0,50.25,"16cc0064"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ff508280"
5,5,5,4,0,2,5,0,5,2.5,5,5,5,0,5,0,5,0,0,5,63.5,"3cc089ed"
5,5,0,4,0,2,5,0,5,2.5,5,0,0,2,5,5,5,0,5,0,55.5,"ae52dc3f"
5,5,0,5,5,0,5,5,5,5,5,5,2,5,5,5,5,5,5,0,82,"c46b6840"
5,5,0,2,5,0,5,5,5,2.5,5,5,2,5,5,5,5,5,0,0,71.5,"311d4f51"
5,5,5,5,5,2,2.5,5,5,2.5,5,5,2,2,5,5,5,5,5,0,81,"48d34a28"
5,0,0,3,5,2,5,5,5,2.5,5,5,5,2,5,5,5,5,5,0,74.5,"ec49f31f"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4c6c3c76"
5,0,5,4,5,2,5,5,5,5,2.5,5,2,5,5,5,5,0,5,0,75.5,"3b6a6bc2"
5,5,0,2,5,2,0,0,0,5,2.5,0,0,0,5,5,5,5,0,0,46.5,"a55d3b96"
5,5,5,4,5,0,0,0,5,0,0,5,2,1,2.5,0,5,0,5,0,49.5,"94733aac"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57c907e1"
5,2.5,0,5,0,0,5,0,5,0,5,0,0,0,0,5,5,5,0,0,42.5,"e62b08a5"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5a6fd3c7"
2.5,0,5,4,0,2,5,5,5,2.5,2.5,5,5,0,0,0,5,0,0,0,48.5,"bd9add01"
5,5,0,2.5,5,5,5,0,5,2.5,5,5,5,2,3.75,5,5,5,5,0,75.75,"7284edd7"
0,5,0,1,5,0,0,0,5,5,5,0,2,0,0,5,0,5,0,0,38,"9266cf9b"
5,5,5,4,0,0,0,0,0,2.5,2.5,5,5,2,5,5,0,0,0,0,46,"a65e04c5"
5,0,0,4,5,0,2.5,0,5,0,5,0,0,0,2.5,5,5,0,5,0,44,"8403aa88"
2.5,5,0,3,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,80.5,"90529686"
2.5,5,0,5,5,0,2.5,5,0,5,0,5,2,3,5,5,5,5,5,5,70,"cea121e8"
5,5,0,2.5,5,2,2.5,5,5,5,5,5,5,2,5,5,5,5,5,0,79,"fbbedfc5"
5,5,0,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,0,87,"23d8140d"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febdfe44"
5,5,0,2.5,5,5,5,5,5,2.5,5,5,2,2,0,5,5,5,0,0,69,"47e77eac"
5,5,0,5,5,0,5,5,5,0,2.5,5,5,2,5,5,5,5,5,5,79.5,"88b4f544"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"ee8982ce"
5,0,0,5,0,2,5,0,5,5,5,5,3,5,5,0,5,0,0,0,55,"1d976c92"
5,5,0,4.5,5,0,5,5,5,5,2.5,5,5,5,5,5,5,0,0,0,72,"71993eb7"
5,5,5,4,0,0,5,0,5,2.5,2.5,5,5,5,5,5,5,5,5,5,79,"cbccee2b"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"8ea819ef"
5,5,5,3,0,2,0,0,5,2.5,3.75,5,5,4,5,5,5,5,5,0,70.25,"d22b1b32"
5,5,5,3.5,5,0,5,5,0,5,5,5,2,5,5,5,5,5,5,0,80.5,"6726acbc"
5,5,0,4,5,0,0,0,5,5,5,5,0,0,1.25,5,5,0,0,0,50.25,"b729561a"
5,0,5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,12.5,"369298ee"
5,5,5,5,5,2,5,5,5,5,5,5,5,2,0,5,5,5,5,0,84,"17b3abaf"
5,0,0,4,5,0,2.5,0,5,0,5,5,0,5,2.5,5,5,5,5,5,64,"355df426"
5,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,0,80,"be2475c6"
2.5,0,5,5,5,5,5,5,5,2.5,5,5,2,5,5,5,5,0,5,0,77,"f5c608c7"
5,5,0,5,5,5,5,5,5,5,2.5,1,5,5,3.75,5,5,5,0,5,82.25,"95bd4a25"
5,5,5,3,0,2,5,0,5,2.5,5,1,2,5,2.5,5,5,5,0,0,63,"7437cca2"
5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,90,"9a3ec50f"
5,5,5,4,5,0,5,5,5,2.5,5,5,2,5,5,5,5,5,5,0,83.5,"4416f370"
5,5,5,2,5,0,5,5,5,5,5,5,5,1,5,5,5,5,5,0,83,"3198a392"
5,0,5,5,5,2,5,0,5,5,5,5,2,5,5,5,5,5,5,5,84,"a269aff2"
5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,0,0,85,"74150902"
5,5,5,0.5,0,0,5,5,5,2.5,5,5,0,1,1.25,5,5,5,0,0,60.25,"d007345f"
5,0,0,2,5,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,27,"77abd496"
5,0,0,2,5,0,0,5,0,5,5,1,5,1,5,5,5,0,0,0,49,"c889595c"
5,5,5,5,5,2,5,5,5,5,5,4,5,2,5,5,5,0,0,0,78,"d80b6cca"
5,5,5,2,0,0,0,0,0,0,1.25,5,0,0,0,0,5,0,0,0,28.25,"1190b1f"
5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,0,0,85,"5269b055"
5,2.5,0,2.5,5,0,5,5,5,0,5,5,5,5,0,5,5,5,0,0,65,"58643ae2"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"96acaf53"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,"558c1a9c"
5,5,5,5,5,5,5,5,5,5,2.5,5,5,5,5,5,5,5,5,5,97.5,"77aeec21"
5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,95,"9dafca4f"
5,5,5,5,5,5,5,0,5,5,5,5,3,0,0,0,5,5,5,0,73,"56ecbb8a"
5,5,5,5,5,5,5,5,5,5,5,5,5,5,3.75,5,5,5,0,5,93.75,"365e31da"
5,5,5,5,5,2,5,5,5,2.5,5,5,5,5,2.5,5,5,5,5,0,87,"4ca3f674"
2.5,5,5,4,5,0,0,5,0,2.5,5,5,5,2,3.75,5,5,5,0,0,64.75,"b1a17792"
0,5,0,5,0,0,5,0,0,2.5,5,5,3,0,5,5,5,5,0,0,50.5,"b6d23afe"
5,5,0,3,5,2,0,0,5,5,2.5,0,5,2,5,0,5,0,5,0,54.5,"665c8b63"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47e035ac"
5,0,0,5,5,0,2.5,5,5,2.5,5,5,5,2,5,5,5,5,0,0,67,"9adbefd2"
5,5,5,5,5,5,5,5,5,5,2.5,0,0,2,5,5,5,5,0,5,79.5,"80cbf7fb"
